date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:18:45	2508/2508	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:48:45%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fandroid-developer%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedae24	(from https://sleddingtech.com/current-openings/android-developer/)
15:18:46	108129/108129	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:48:46%20GMT	https://sleddingtech.com/job-category/developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-category/developer/index.html	(from https://sleddingtech.com/current-openings/android-developer/)
15:18:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:48:45%20GMT	https://sleddingtech.com/?p=11245	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index9215.html	(from https://sleddingtech.com/current-openings/android-developer/)
15:18:47	3040/3040	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:48:47%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/11038	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/11038.json	(from https://sleddingtech.com/current-openings/talend-etl-developer/)
15:18:47	100694/100694	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:48:47%20GMT	https://sleddingtech.com/job-location/indore/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/indore/index.html	(from https://sleddingtech.com/current-openings/android-developer/)
15:18:48	2455/2455	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:48:47%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Ftalend-etl-developer%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed161b.json	(from https://sleddingtech.com/current-openings/talend-etl-developer/)
15:18:48	2523/2523	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:48:48%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Ftalend-etl-developer%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedd594	(from https://sleddingtech.com/current-openings/talend-etl-developer/)
15:18:50	3859/3859	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:48:49%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10919	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10919.json	(from https://sleddingtech.com/current-openings/lead-java-developer/)
15:18:50	108067/108067	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:48:49%20GMT	https://sleddingtech.com/job-location/remote/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/remote/index.html	(from https://sleddingtech.com/current-openings/talend-etl-developer/)
15:18:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:48:49%20GMT	https://sleddingtech.com/?p=11038	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index5014.html	(from https://sleddingtech.com/current-openings/talend-etl-developer/)
15:18:51	2450/2450	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:48:50%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Flead-java-developer%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed5028.json	(from https://sleddingtech.com/current-openings/lead-java-developer/)
15:18:52	2518/2518	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:48:52%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Flead-java-developer%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed045e	(from https://sleddingtech.com/current-openings/lead-java-developer/)
15:18:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:48:51%20GMT	https://sleddingtech.com/?p=10919	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index351b.html	(from https://sleddingtech.com/current-openings/lead-java-developer/)
15:18:53	3279/3279	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:48:53%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10806	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10806.json	(from https://sleddingtech.com/current-openings/r-shiny-developer/)
15:18:54	96297/96297	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:48:53%20GMT	https://sleddingtech.com/job-location/maharashtra/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/maharashtra/index.html	(from https://sleddingtech.com/current-openings/lead-java-developer/)
15:18:54	2440/2440	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:48:54%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fr-shiny-developer%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed6ba5.json	(from https://sleddingtech.com/current-openings/r-shiny-developer/)
15:18:55	2508/2508	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:48:55%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fr-shiny-developer%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedbe6b	(from https://sleddingtech.com/current-openings/r-shiny-developer/)
15:18:56	2753/2753	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:48:56%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10799	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10799.json	(from https://sleddingtech.com/current-openings/business-analyst-4/)
15:18:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:48:55%20GMT	https://sleddingtech.com/?p=10806	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index5457.html	(from https://sleddingtech.com/current-openings/r-shiny-developer/)
15:18:57	2439/2439	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:48:57%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fbusiness-analyst-4%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed3448.json	(from https://sleddingtech.com/current-openings/business-analyst-4/)
15:18:58	2507/2507	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:48:58%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fbusiness-analyst-4%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed9741	(from https://sleddingtech.com/current-openings/business-analyst-4/)
15:18:59	98453/98453	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:48:59%20GMT	https://sleddingtech.com/job-category/business-analyst/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-category/business-analyst/index.html	(from https://sleddingtech.com/current-openings/business-analyst-4/)
15:19:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:48:58%20GMT	https://sleddingtech.com/?p=10799	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index7d7a.html	(from https://sleddingtech.com/current-openings/business-analyst-4/)
15:19:00	96255/96255	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:00%20GMT	https://sleddingtech.com/job-location/mumbai/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/mumbai/index.html	(from https://sleddingtech.com/current-openings/business-analyst-4/)
15:19:00	4213/4213	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:49:00%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10612	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10612.json	(from https://sleddingtech.com/current-openings/senior-dot-net-developer/)
15:19:00	2475/2475	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:49:00%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fsenior-dot-net-developer%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed92ab.json	(from https://sleddingtech.com/current-openings/senior-dot-net-developer/)
15:19:01	2543/2543	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:49:01%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fsenior-dot-net-developer%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed7d70	(from https://sleddingtech.com/current-openings/senior-dot-net-developer/)
15:19:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:49:02%20GMT	https://sleddingtech.com/?p=10612	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/indexf1e5.html	(from https://sleddingtech.com/current-openings/senior-dot-net-developer/)
15:19:03	101124/101124	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:03%20GMT	https://sleddingtech.com/job-location/bangalore/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/bangalore/index.html	(from https://sleddingtech.com/current-openings/senior-dot-net-developer/)
15:19:03	2040/2040	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:49:03%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10195	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10195.json	(from https://sleddingtech.com/current-openings/it-recruiter/)
15:19:04	2415/2415	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:49:03%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fit-recruiter%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed7463.json	(from https://sleddingtech.com/current-openings/it-recruiter/)
15:19:04	2483/2483	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:49:04%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fit-recruiter%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed639c	(from https://sleddingtech.com/current-openings/it-recruiter/)
15:19:06	2033/2033	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:49:06%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10194	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10194.json	(from https://sleddingtech.com/current-openings/core-net-developer/)
15:19:06	109134/109134	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:06%20GMT	https://sleddingtech.com/job-category/information-technology-data-analytics/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-category/information-technology-data-analytics/index.html	(from https://sleddingtech.com/current-openings/it-recruiter/)
15:19:07	2448/2448	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:49:07%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fcore-net-developer%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedb9e2.json	(from https://sleddingtech.com/current-openings/core-net-developer/)
15:19:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:49:06%20GMT	https://sleddingtech.com/?p=10195	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index562b.html	(from https://sleddingtech.com/current-openings/it-recruiter/)
15:19:07	2516/2516	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:49:07%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fcore-net-developer%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embede105	(from https://sleddingtech.com/current-openings/core-net-developer/)
15:19:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:49:06%20GMT	https://sleddingtech.com/?p=10194	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/indexb77a.html	(from https://sleddingtech.com/current-openings/core-net-developer/)
15:19:08	2047/2047	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:49:08%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10193	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10193.json	(from https://sleddingtech.com/current-openings/shopify-developers/)
15:19:09	2445/2445	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:49:09%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fshopify-developers%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed52df.json	(from https://sleddingtech.com/current-openings/shopify-developers/)
15:19:10	2513/2513	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:49:10%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fshopify-developers%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed6819	(from https://sleddingtech.com/current-openings/shopify-developers/)
15:19:18	26411/26411	---MCZ	200	added ('OK')	application/rss+xml	etag:%2242f2d6c1433e2fe2c330d9784b867a15%22	https://sleddingtech.com/job-category/development/feed/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-category/development/feed/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:19	112982/112982	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:14%20GMT	https://sleddingtech.com/current-openings/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:20	105152/105152	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:14%20GMT	https://sleddingtech.com/current-openings/mulesoft-scrum-master/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/mulesoft-scrum-master/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:49:12%20GMT	https://sleddingtech.com/?p=10193	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index1820.html	(from https://sleddingtech.com/current-openings/shopify-developers/)
15:19:24	103908/103908	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:19%20GMT	https://sleddingtech.com/current-openings/mulesoft-developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/mulesoft-developer/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:27	103953/103953	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:22%20GMT	https://sleddingtech.com/current-openings/react-js/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/react-js/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:28	109763/109763	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:22%20GMT	https://sleddingtech.com/current-openings/golang-developer-2/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/golang-developer-2/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:30	104798/104798	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:25%20GMT	https://sleddingtech.com/current-openings/salesforce-vlocity-developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/salesforce-vlocity-developer/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:31	104698/104698	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:26%20GMT	https://sleddingtech.com/current-openings/salesforce-cpq-developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/salesforce-cpq-developer/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:34	105637/105637	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:28%20GMT	https://sleddingtech.com/current-openings/devops-engineer-immutable-infrastructure/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/devops-engineer-immutable-infrastructure/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:35	104834/104834	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:30%20GMT	https://sleddingtech.com/current-openings/mern-stack-developer-with-flux-and-redux/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/mern-stack-developer-with-flux-and-redux/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:36	22626/22626	---MCZ	200	added ('OK')	application/rss+xml	etag:%2242f2d6c1433e2fe2c330d9784b867a15%22	https://sleddingtech.com/job-type/full-time/feed/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-type/full-time/feed/index.html	(from https://sleddingtech.com/job-type/full-time/)
15:19:37	103205/103205	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:31%20GMT	https://sleddingtech.com/current-openings/hubspot-developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/hubspot-developer/index.html	(from https://sleddingtech.com/job-category/development/)
15:19:39	13325/13325	---MCZ	200	added ('OK')	application/rss+xml	etag:%2242f2d6c1433e2fe2c330d9784b867a15%22	https://sleddingtech.com/job-location/pune/feed/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/pune/feed/index.html	(from https://sleddingtech.com/job-location/pune/)
15:19:42	100995/100995	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:37%20GMT	https://sleddingtech.com/current-openings/technology-lead/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/technology-lead/index.html	(from https://sleddingtech.com/job-location/pune/)
15:19:43	100605/100605	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:37%20GMT	https://sleddingtech.com/current-openings/java-full-stack-developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/java-full-stack-developer/index.html	(from https://sleddingtech.com/job-location/pune/)
15:19:45	24956/24956	---MCZ	200	added ('OK')	application/rss+xml	etag:%2242f2d6c1433e2fe2c330d9784b867a15%22	https://sleddingtech.com/job-category/developer/feed/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-category/developer/feed/index.html	(from https://sleddingtech.com/job-category/developer/)
15:19:45	102656/102656	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:39%20GMT	https://sleddingtech.com/current-openings/ios-developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/ios-developer/index.html	(from https://sleddingtech.com/job-location/pune/)
15:19:49	103161/103161	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:44%20GMT	https://sleddingtech.com/current-openings/ms-dynamics-365-developers/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/ms-dynamics-365-developers/index.html	(from https://sleddingtech.com/job-category/developer/)
15:19:50	108019/108019	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:45%20GMT	https://sleddingtech.com/current-openings/microsoft-azure-ipaas-solution-architect-2/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/microsoft-azure-ipaas-solution-architect-2/index.html	(from https://sleddingtech.com/job-category/developer/)
15:19:51	105472/105472	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:45%20GMT	https://sleddingtech.com/current-openings/mobile-developerxamarin/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/mobile-developerxamarin/index.html	(from https://sleddingtech.com/job-category/developer/)
15:19:53	103964/103964	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:47%20GMT	https://sleddingtech.com/current-openings/net-developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/net-developer/index.html	(from https://sleddingtech.com/job-category/developer/)
15:19:54	10164/10164	---MCZ	200	added ('OK')	application/rss+xml	etag:%2242f2d6c1433e2fe2c330d9784b867a15%22	https://sleddingtech.com/job-location/indore/feed/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/indore/feed/index.html	(from https://sleddingtech.com/job-location/indore/)
15:19:57	101490/101490	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:52%20GMT	https://sleddingtech.com/current-openings/automation-qa/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/automation-qa/index.html	(from https://sleddingtech.com/job-location/indore/)
15:19:57	19798/19798	---MCZ	200	added ('OK')	application/rss+xml	etag:%2242f2d6c1433e2fe2c330d9784b867a15%22	https://sleddingtech.com/job-location/remote/feed/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/remote/feed/index.html	(from https://sleddingtech.com/job-location/remote/)
15:19:59	102300/102300	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:53%20GMT	https://sleddingtech.com/current-openings/msbi-4-years-developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/msbi-4-years-developer/index.html	(from https://sleddingtech.com/job-location/indore/)
15:20:01	100378/100378	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:55%20GMT	https://sleddingtech.com/current-openings/full-stack-developer-4-years-developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/full-stack-developer-4-years-developer/index.html	(from https://sleddingtech.com/job-location/indore/)
15:20:03	101348/101348	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:58%20GMT	https://sleddingtech.com/current-openings/it-application-specialist/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/it-application-specialist/index.html	(from https://sleddingtech.com/job-location/remote/)
15:20:04	103063/103063	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:49:59%20GMT	https://sleddingtech.com/current-openings/sap-btp/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/sap-btp/index.html	(from https://sleddingtech.com/job-location/remote/)
15:20:06	105266/105266	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:50:01%20GMT	https://sleddingtech.com/current-openings/aws-architect/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/aws-architect/index.html	(from https://sleddingtech.com/job-location/remote/)
15:20:07	4072/4072	---M-Z	200	added ('OK')	application/rss+xml	etag:%2242f2d6c1433e2fe2c330d9784b867a15%22	https://sleddingtech.com/job-location/maharashtra/feed/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/maharashtra/feed/index.html	(from https://sleddingtech.com/job-location/maharashtra/)
15:20:08	100741/100741	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:50:02%20GMT	https://sleddingtech.com/current-openings/backend-developer/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/backend-developer/index.html	(from https://sleddingtech.com/job-location/remote/)
15:20:11	8265/8265	---MCZ	200	added ('OK')	application/rss+xml	etag:%2242f2d6c1433e2fe2c330d9784b867a15%22	https://sleddingtech.com/job-category/business-analyst/feed/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-category/business-analyst/feed/index.html	(from https://sleddingtech.com/job-category/business-analyst/)
15:20:12	103808/103808	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:50:05%20GMT	https://sleddingtech.com/current-openings/mulesoft-developer-2/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/current-openings/mulesoft-developer-2/index.html	(from https://sleddingtech.com/job-location/remote/)
15:20:12	3084/3084	---M-Z	200	added ('OK')	application/rss+xml	etag:%2242f2d6c1433e2fe2c330d9784b867a15%22	https://sleddingtech.com/job-location/mumbai/feed/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/mumbai/feed/index.html	(from https://sleddingtech.com/job-location/mumbai/)
